Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784917074,50,POST,browse/product_list,1.200000,0.000000,7700,8000,10000,10000,10000,11000,11000,11000,11000,11000,11000,16,0,6700,7339.201142561933,4065.8501430007163,10607.870849999017,3669.0
1784917074,50,POST,checkout/1_create,0.700000,0.000000,10000,10000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11,0,6800,7144.732695363928,4059.2552080015594,11112.285431998316,255.0
1784917074,50,POST,detail/product,0.200000,0.000000,8400,8400,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,0,6400,8164.096189749216,4231.854243997077,13599.846940000134,738.0
1784917074,50,POST,search/products,0.100000,0.000000,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,3,0,5000,4629.467757664922,491.1332419978862,8364.748088999477,383.3333333333333
1784917074,50,,Aggregated,2.200000,0.000000,8400,10000,10000,11000,11000,14000,14000,14000,14000,14000,14000,35,0,6700,6942.451281628122,421.7288949985232,13599.846940000134,1976.7428571428572
1784917075,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,421.7288949985232,421.7288949985232,421.7288949985232,421.7288949985232,3575.0
1784917075,50,POST,browse/product_list,1.400000,0.000000,10000,10000,12000,12000,12000,14000,14000,14000,14000,14000,14000,19,0,7000,8157.502687157447,4065.8501430007163,13564.938474999508,3669.0
1784917075,50,POST,checkout/1_create,0.700000,0.000000,10000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11,0,6800,7144.732695363928,4059.2552080015594,11112.285431998316,255.0
1784917075,50,POST,detail/product,0.200000,0.000000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,0,6400,8164.096189749216,4231.854243997077,13599.846940000134,738.0
1784917075,50,POST,search/products,0.200000,0.000000,8400,8400,11000,11000,11000,11000,11000,11000,11000,11000,11000,4,0,5000,6109.916861249076,491.1332419978862,10551.264172001538,338.75
1784917075,50,,Aggregated,2.500000,0.000000,10000,11000,11000,11000,12000,14000,14000,14000,14000,14000,14000,39,0,6900,7464.163892409908,421.7288949985232,13599.846940000134,2061.4871794871797
1784917076,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,421.7288949985232,421.7288949985232,421.7288949985232,421.7288949985232,3575.0
1784917076,50,POST,browse/product_list,1.400000,0.000000,11000,11000,12000,12000,12000,14000,14000,14000,14000,14000,14000,21,0,7700,8465.315361475708,4065.8501430007163,13564.938474999508,3669.0
1784917076,50,POST,checkout/1_create,0.700000,0.000000,11000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12,0,6800,7510.461308667193,4059.2552080015594,11533.47605500312,255.0
1784917076,50,POST,detail/product,0.200000,0.000000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,0,6400,8164.096189749216,4231.854243997077,13599.846940000134,738.0
1784917076,50,POST,search/products,0.200000,0.000000,8400,8400,11000,11000,11000,11000,11000,11000,11000,11000,11000,4,0,5000,6109.916861249076,491.1332419978862,10551.264172001538,338.75
1784917076,50,,Aggregated,2.500000,0.000000,11000,11000,12000,12000,14000,14000,14000,14000,14000,14000,14000,42,0,7000,7747.9747474759015,421.7288949985232,13599.846940000134,2095.0238095238096
1784917077,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,421.7288949985232,421.7288949985232,421.7288949985232,421.7288949985232,3575.0
1784917077,50,POST,browse/product_list,1.200000,0.000000,11000,12000,12000,12000,14000,14000,14000,14000,14000,14000,14000,22,0,7700,8694.600697726855,4065.8501430007163,13564.938474999508,3669.0
1784917077,50,POST,checkout/1_create,0.800000,0.000000,11000,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13,0,6900,7970.358509923524,4059.2552080015594,13489.124924999487,255.0
1784917077,50,POST,detail/product,0.300000,0.000000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,0,6400,8164.096189749216,4231.854243997077,13599.846940000134,738.0
1784917077,50,POST,search/products,0.200000,0.000000,8900,8900,11000,11000,11000,11000,11000,11000,11000,11000,11000,5,0,8400,6660.400484199636,491.1332419978862,10551.264172001538,310.2
1784917077,50,,Aggregated,2.500000,0.000000,11000,12000,12000,12000,14000,14000,14000,14000,14000,14000,14000,45,0,7700,8028.35537897756,421.7288949985232,13599.846940000134,2046.911111111111
1784917078,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,421.7288949985232,421.7288949985232,421.7288949985232,421.7288949985232,3575.0
1784917078,50,POST,browse/product_list,1.000000,0.000000,12000,12000,13000,13000,14000,14000,14000,14000,14000,14000,14000,23,0,8000,8861.136118347413,4065.8501430007163,13564.938474999508,3669.0
1784917078,50,POST,checkout/1_create,0.600000,0.000000,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13,0,6900,7970.358509923524,4059.2552080015594,13489.124924999487,255.0
1784917078,50,POST,detail/product,0.300000,0.000000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,0,6400,8164.096189749216,4231.854243997077,13599.846940000134,738.0
1784917078,50,POST,search/products,0.300000,0.000000,8900,8900,11000,11000,11000,11000,11000,11000,11000,11000,11000,5,0,8400,6660.400484199636,491.1332419978862,10551.264172001538,310.2
1784917078,50,,Aggregated,2.200000,0.000000,11000,12000,13000,13000,14000,14000,14000,14000,14000,14000,14000,46,0,7700,8126.1066831736925,421.7288949985232,13599.846940000134,2082.1739130434785
1784917079,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,421.7288949985232,421.7288949985232,421.7288949985232,421.7288949985232,3575.0
1784917079,50,POST,browse/product_list,1.000000,0.000000,12000,12000,13000,13000,14000,14000,14000,14000,14000,14000,14000,23,0,8000,8861.136118347413,4065.8501430007163,13564.938474999508,3669.0
1784917079,50,POST,checkout/1_create,0.600000,0.000000,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13,0,6900,7970.358509923524,4059.2552080015594,13489.124924999487,255.0
1784917079,50,POST,detail/product,0.300000,0.000000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,0,6400,8164.096189749216,4231.854243997077,13599.846940000134,738.0
1784917079,50,POST,search/products,0.300000,0.000000,8900,8900,11000,11000,11000,11000,11000,11000,11000,11000,11000,5,0,8400,6660.400484199636,491.1332419978862,10551.264172001538,310.2
1784917079,50,,Aggregated,2.200000,0.000000,11000,12000,13000,13000,14000,14000,14000,14000,14000,14000,14000,46,0,7700,8126.1066831736925,421.7288949985232,13599.846940000134,2082.1739130434785
1784917080,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,421.7288949985232,421.7288949985232,421.7288949985232,421.7288949985232,3575.0
1784917080,50,POST,browse/product_list,1.000000,0.000000,12000,12000,13000,14000,14000,14000,14000,14000,14000,14000,14000,23,0,8000,8861.136118347413,4065.8501430007163,13564.938474999508,3669.0
1784917080,50,POST,checkout/1_create,0.600000,0.000000,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13,0,6900,7970.358509923524,4059.2552080015594,13489.124924999487,255.0
1784917080,50,POST,detail/product,0.300000,0.000000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,0,6400,8164.096189749216,4231.854243997077,13599.846940000134,738.0
1784917080,50,POST,search/products,0.300000,0.000000,8900,8900,11000,11000,11000,11000,11000,11000,11000,11000,11000,5,0,8400,6660.400484199636,491.1332419978862,10551.264172001538,310.2
1784917080,50,,Aggregated,2.200000,0.000000,12000,12000,13000,13000,14000,14000,14000,14000,14000,14000,14000,46,0,7700,8126.1066831736925,421.7288949985232,13599.846940000134,2082.1739130434785
1784917081,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,421.7288949985232,421.7288949985232,421.7288949985232,421.7288949985232,3575.0
1784917081,50,POST,browse/product_list,1.100000,0.000000,12000,13000,14000,14000,14000,16000,16000,16000,16000,16000,16000,24,0,8000,9155.848190874622,4065.8501430007163,15934.225859000435,3669.0
1784917081,50,POST,checkout/1_create,0.500000,0.000000,13000,16000,16000,16000,19000,19000,19000,19000,19000,19000,19000,16,0,7700,9617.738274625253,4059.2552080015594,18710.557406997395,255.0
1784917081,50,POST,detail/product,0.100000,0.000000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,4,0,6400,8164.096189749216,4231.854243997077,13599.846940000134,738.0
1784917081,50,POST,search/products,0.300000,0.000000,11000,11000,13000,13000,13000,13000,13000,13000,13000,13000,13000,6,0,8400,7785.761405333081,491.1332419978862,13412.566011000308,333.8333333333333
