Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784915164,20,POST,_setup/variants,0.500000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915164,20,POST,browse/product_list,0.000000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,3,0,1600,1763.1957230005355,1511.238922001212,2214.903829000832,3669.0
1784915164,20,POST,checkout/1_create,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2970.663489002618,2970.663489002618,2970.663489002618,2970.663489002618,255.0
1784915164,20,POST,detail/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915164,20,,Aggregated,0.500000,0.000000,2200,2200,2400,2400,3000,3000,3000,3000,3000,3000,3000,6,0,1600,1837.0583405006375,341.6640010000265,2970.663489002618,2596.0
1784915165,25,POST,_setup/variants,0.333333,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915165,25,POST,browse/product_list,0.666667,0.000000,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,6,0,2200,2267.6406030004728,1511.238922001212,2895.31924000039,3669.0
1784915165,25,POST,checkout/1_create,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,3000,3346.452877502088,2970.663489002618,3722.242266001558,255.0
1784915165,25,POST,detail/product,0.000000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915165,25,,Aggregated,1.000000,0.000000,2500,2900,2900,3000,3700,3700,3700,3700,3700,3700,3700,10,0,2400,2306.0848758006614,341.6640010000265,3722.242266001558,2683.8
1784915166,30,POST,_setup/variants,0.250000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915166,30,POST,browse/product_list,0.750000,0.000000,2900,2900,3000,3100,3200,3200,3200,3200,3200,3200,3200,12,0,2700,2592.577896166707,1511.238922001212,3237.0767799984606,3669.0
1784915166,30,POST,checkout/1_create,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,2,0,3000,3346.452877502088,2970.663489002618,3722.242266001558,255.0
1784915166,30,POST,detail/product,0.250000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915166,30,,Aggregated,1.250000,0.000000,2900,2900,3000,3000,3200,3700,3700,3700,3700,3700,3700,16,0,2700,2535.371243375266,341.6640010000265,3722.242266001558,3053.25
1784915167,35,POST,_setup/variants,0.200000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915167,35,POST,browse/product_list,0.600000,0.000000,2900,3000,3100,3100,3200,3300,3300,3300,3300,3300,3300,14,0,2900,2681.930901785693,1511.238922001212,3319.777296997927,3669.0
1784915167,35,POST,checkout/1_create,0.400000,0.000000,3700,3700,3900,3900,3900,3900,3900,3900,3900,3900,3900,3,0,3700,3519.466312668859,2970.663489002618,3865.4931830023997,255.0
1784915167,35,POST,detail/product,0.200000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915167,35,,Aggregated,1.400000,0.000000,2900,3000,3100,3200,3700,3900,3900,3900,3900,3900,3900,19,0,2900,2677.238470947678,341.6640010000265,3865.4931830023997,2970.7894736842104
1784915168,40,POST,_setup/variants,0.166667,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915168,40,POST,browse/product_list,1.333333,0.000000,2900,3100,3100,3200,3300,3800,3800,3800,3800,3800,3800,15,0,2900,2758.4817982666814,1511.238922001212,3830.1943490005215,3669.0
1784915168,40,POST,checkout/1_create,0.333333,0.000000,3700,3700,3900,3900,3900,3900,3900,3900,3900,3900,3900,3,0,3700,3519.466312668859,2970.663489002618,3865.4931830023997,255.0
1784915168,40,POST,detail/product,0.166667,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915168,40,POST,search/products,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2733.485213997483,2733.485213997483,2733.485213997483,2733.485213997483,196.0
1784915168,40,,Aggregated,2.000000,0.000000,2900,3000,3100,3200,3700,3800,3900,3900,3900,3900,3900,21,0,2900,2734.819548143042,341.6640010000265,3865.4931830023997,2871.904761904762
1784915169,45,POST,_setup/variants,0.142857,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915169,45,POST,browse/product_list,1.714286,0.000000,3000,3100,3200,3300,3800,4900,4900,4900,4900,4900,4900,16,0,2900,2894.1040762499597,1511.238922001212,4928.438245999132,3669.0
1784915169,45,POST,checkout/1_create,0.285714,0.000000,3900,3900,7800,7800,7800,7800,7800,7800,7800,7800,7800,4,0,3700,4597.788429751745,2970.663489002618,7832.754781000403,255.0
1784915169,45,POST,detail/product,0.142857,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915169,45,POST,search/products,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,2733.485213997483,2733.485213997483,2733.485213997483,2733.485213997483,196.0
1784915169,45,,Aggregated,2.285714,0.000000,2900,3100,3300,3700,3900,4900,7800,7800,7800,7800,7800,23,0,2900,3051.843632087105,341.6640010000265,7832.754781000403,2792.782608695652
1784915170,50,POST,_setup/variants,0.125000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915170,50,POST,browse/product_list,1.750000,0.000000,3000,3100,3300,3800,4300,4900,4900,4900,4900,4900,4900,17,0,2900,2978.8731666468425,1511.238922001212,4928.438245999132,3669.0
1784915170,50,POST,checkout/1_create,0.375000,0.000000,3900,3900,7800,7800,7800,7800,7800,7800,7800,7800,7800,4,0,3700,4597.788429751745,2970.663489002618,7832.754781000403,255.0
1784915170,50,POST,detail/product,0.125000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915170,50,POST,search/products,0.000000,0.000000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,1,0,2733.485213997483,2733.485213997483,2733.485213997483,2733.485213997483,196.0
1784915170,50,,Aggregated,2.375000,0.000000,3000,3100,3700,3800,4300,4900,7800,7800,7800,7800,7800,24,0,2900,3105.3159229583493,341.6640010000265,7832.754781000403,2829.2916666666665
1784915171,50,POST,_setup/variants,0.111111,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915171,50,POST,browse/product_list,1.666667,0.000000,3100,3800,4900,5200,6000,6200,6200,6200,6200,6200,6200,21,0,3100,3497.17453861896,1511.238922001212,6225.240930001746,3669.0
1784915171,50,POST,checkout/1_create,0.333333,0.000000,3900,5100,5100,7800,7800,7800,7800,7800,7800,7800,7800,5,0,3900,4693.287840201083,2970.663489002618,7832.754781000403,255.0
1784915171,50,POST,detail/product,0.111111,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915171,50,POST,search/products,0.111111,0.000000,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,2,0,2733.485213997483,3152.6551529987046,2733.485213997483,3571.8250919999264,196.0
1784915171,50,,Aggregated,2.333333,0.000000,3100,3800,4300,5100,6000,6200,7800,7800,7800,7800,7800,30,0,3100,3532.483806766686,341.6640010000265,7832.754781000403,2767.6666666666665
1784915172,50,POST,_setup/variants,0.111111,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915172,50,POST,browse/product_list,1.666667,0.000000,3100,3800,4900,5200,6000,6200,6200,6200,6200,6200,6200,21,0,3100,3497.17453861896,1511.238922001212,6225.240930001746,3669.0
1784915172,50,POST,checkout/1_create,0.333333,0.000000,3900,5100,5100,7800,7800,7800,7800,7800,7800,7800,7800,5,0,3900,4693.287840201083,2970.663489002618,7832.754781000403,255.0
1784915172,50,POST,detail/product,0.111111,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915172,50,POST,search/products,0.111111,0.000000,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,2,0,2733.485213997483,3152.6551529987046,2733.485213997483,3571.8250919999264,196.0
1784915172,50,,Aggregated,2.333333,0.000000,3200,3800,4900,5100,6000,6200,7800,7800,7800,7800,7800,30,0,3100,3532.483806766686,341.6640010000265,7832.754781000403,2767.6666666666665
1784915173,50,POST,_setup/variants,0.100000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915173,50,POST,browse/product_list,1.600000,0.000000,3200,4300,5200,5400,6200,7200,7200,7200,7200,7200,7200,22,0,3100,3664.575528363705,1511.238922001212,7179.9963130033575,3669.0
1784915173,50,POST,checkout/1_create,0.400000,0.000000,3900,5100,5100,7800,7800,7800,7800,7800,7800,7800,7800,5,0,3900,4693.287840201083,2970.663489002618,7832.754781000403,255.0
1784915173,50,POST,detail/product,0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915173,50,POST,search/products,0.100000,0.000000,3600,3600,5200,5200,5200,5200,5200,5200,5200,5200,5200,3,0,3600,3829.8604656653574,2733.485213997483,5184.271090998664,253.33333333333334
1784915173,50,,Aggregated,2.300000,0.000000,3600,4300,5200,5200,6200,7200,7800,7800,7800,7800,7800,32,0,3100,3698.0869252188313,341.6640010000265,7832.754781000403,2720.84375
1784915174,50,POST,_setup/variants,0.000000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915174,50,POST,browse/product_list,2.100000,0.000000,3300,4900,5400,6000,7200,7500,7500,7500,7500,7500,7500,23,0,3100,3829.570663913056,1511.238922001212,7459.463645998767,3669.0
1784915174,50,POST,checkout/1_create,0.500000,0.000000,3900,5100,5100,7800,7800,7800,7800,7800,7800,7800,7800,5,0,3900,4693.287840201083,2970.663489002618,7832.754781000403,255.0
1784915174,50,POST,detail/product,0.100000,0.000000,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,1,0,2420.4353839995747,2420.4353839995747,2420.4353839995747,2420.4353839995747,739.0
1784915174,50,POST,search/products,0.200000,0.000000,3600,3600,5200,5200,5200,5200,5200,5200,5200,5200,5200,3,0,3600,3829.8604656653574,2733.485213997483,5184.271090998664,253.33333333333334
1784915174,50,,Aggregated,2.900000,0.000000,3800,5100,5200,5400,7200,7500,7800,7800,7800,7800,7800,33,0,3200,3812.0680379697383,341.6640010000265,7832.754781000403,2749.5757575757575
1784915175,50,POST,_setup/variants,0.000000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915175,50,POST,browse/product_list,2.000000,0.000000,5200,6000,7200,7500,8400,8500,8500,8500,8500,8500,8500,26,0,3200,4341.086780923153,1511.238922001212,8453.560582001955,3669.0
1784915175,50,POST,checkout/1_create,0.500000,0.000000,5100,5100,7800,7800,9100,9100,9100,9100,9100,9100,9100,6,0,3900,5435.99090383456,2970.663489002618,9149.506222001946,255.0
1784915175,50,POST,detail/product,0.100000,0.000000,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,2,0,2420.4353839995747,5946.014023500538,2420.4353839995747,9471.592663001502,681.5
1784915175,50,POST,search/products,0.300000,0.000000,5200,5400,5400,6600,6600,6600,6600,6600,6600,6600,6600,5,0,5200,4679.27655139938,2733.485213997483,6554.084872001113,237.0
1784915175,50,,Aggregated,2.900000,0.000000,5200,6200,7500,7800,8500,9100,9500,9500,9500,9500,9500,40,0,3700,4527.856913300184,341.6640010000265,9471.592663001502,2576.175
1784915176,50,POST,_setup/variants,0.000000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915176,50,POST,browse/product_list,1.900000,0.000000,6000,7200,7500,7900,8400,8500,8500,8500,8500,8500,8500,26,0,3200,4341.086780923153,1511.238922001212,8453.560582001955,3669.0
1784915176,50,POST,checkout/1_create,0.500000,0.000000,7800,9100,9100,15000,15000,15000,15000,15000,15000,15000,15000,7,0,5100,6745.8388150012715,2970.663489002618,14604.926282001543,255.0
1784915176,50,POST,detail/product,0.000000,0.000000,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,3,0,9500,7131.265188333297,2420.4353839995747,9501.767517998815,706.3333333333334
1784915176,50,POST,search/products,0.300000,0.000000,5200,5200,5400,5400,6600,6600,6600,6600,6600,6600,6600,6,0,4700,4686.877987332385,2733.485213997483,6554.084872001113,279.8333333333333
1784915176,50,,Aggregated,2.700000,0.000000,5400,7200,7900,8400,9500,9500,15000,15000,15000,15000,15000,43,0,3900,4882.461755790817,341.6640010000265,14604.926282001543,2431.4418604651164
1784915177,50,POST,_setup/variants,0.000000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915177,50,POST,browse/product_list,2.000000,0.000000,7200,7900,8400,8500,9600,9800,9800,9800,9800,9800,9800,28,0,3300,4723.3756412499915,1511.238922001212,9805.98596299751,3669.0
1784915177,50,POST,checkout/1_create,0.300000,0.000000,7800,9100,9100,15000,15000,15000,15000,15000,15000,15000,15000,7,0,5100,6745.8388150012715,2970.663489002618,14604.926282001543,255.0
1784915177,50,POST,detail/product,0.000000,0.000000,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,3,0,9500,7131.265188333297,2420.4353839995747,9501.767517998815,706.3333333333334
1784915177,50,POST,search/products,0.300000,0.000000,5200,5200,5400,5400,6600,6600,6600,6600,6600,6600,6600,6,0,4700,4686.877987332385,2733.485213997483,6554.084872001113,279.8333333333333
1784915177,50,,Aggregated,2.600000,0.000000,6600,7900,8500,9100,9600,9800,15000,15000,15000,15000,15000,45,0,4300,5096.269270000064,341.6640010000265,14604.926282001543,2486.4444444444443
1784915178,50,POST,_setup/variants,0.000000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915178,50,POST,browse/product_list,1.800000,0.000000,8400,9600,10000,10000,10000,11000,11000,11000,11000,11000,11000,34,0,4900,5687.596013705843,1511.238922001212,11260.895822000748,3669.0
1784915178,50,POST,checkout/1_create,0.400000,0.000000,9100,9100,15000,15000,15000,15000,15000,15000,15000,15000,15000,7,0,5100,6745.8388150012715,2970.663489002618,14604.926282001543,255.0
1784915178,50,POST,detail/product,0.100000,0.000000,9500,9500,12000,12000,12000,12000,12000,12000,12000,12000,12000,4,0,9500,8245.204394499524,2420.4353839995747,11587.022012998204,814.25
1784915178,50,POST,search/products,0.500000,0.000000,5200,5400,5600,5600,6600,6600,6600,6600,6600,6600,6600,8,0,4700,4667.788629249571,2733.485213997483,6554.084872001113,280.875
1784915178,50,,Aggregated,2.800000,0.000000,7800,9100,9600,10000,10000,12000,15000,15000,15000,15000,15000,54,0,5100,5764.146792296338,341.6640010000265,14604.926282001543,2511.296296296296
1784915179,50,POST,_setup/variants,0.000000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915179,50,POST,browse/product_list,1.400000,0.000000,9000,10000,10000,10000,11000,12000,12000,12000,12000,12000,12000,36,0,5200,6005.09358602772,1511.238922001212,11884.493992998614,3669.0
1784915179,50,POST,checkout/1_create,0.500000,0.000000,9100,9100,15000,15000,15000,15000,15000,15000,15000,15000,15000,7,0,5100,6745.8388150012715,2970.663489002618,14604.926282001543,255.0
1784915179,50,POST,detail/product,0.200000,0.000000,9500,9500,12000,12000,12000,12000,12000,12000,12000,12000,12000,4,0,9500,8245.204394499524,2420.4353839995747,11587.022012998204,814.25
1784915179,50,POST,search/products,0.600000,0.000000,5200,5400,5600,5600,6600,6600,6600,6600,6600,6600,6600,8,0,4700,4667.788629249571,2733.485213997483,6554.084872001113,280.875
1784915179,50,,Aggregated,2.700000,0.000000,8400,9500,10000,10000,11000,12000,15000,15000,15000,15000,15000,56,0,5200,5965.518418125028,341.6640010000265,14604.926282001543,2552.6428571428573
1784915180,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915180,50,POST,browse/product_list,1.400000,0.000000,9800,10000,10000,11000,11000,12000,12000,12000,12000,12000,12000,37,0,5400,6130.885848513473,1511.238922001212,11884.493992998614,3669.0
1784915180,50,POST,checkout/1_create,0.400000,0.000000,11000,11000,15000,15000,15000,15000,15000,15000,15000,15000,15000,8,0,5100,7277.81118712619,2970.663489002618,14604.926282001543,255.0
1784915180,50,POST,detail/product,0.200000,0.000000,9500,9500,12000,12000,12000,12000,12000,12000,12000,12000,12000,4,0,9500,8245.204394499524,2420.4353839995747,11587.022012998204,814.25
1784915180,50,POST,search/products,0.600000,0.000000,5200,5400,5600,5600,6600,6600,6600,6600,6600,6600,6600,8,0,4700,4667.788629249571,2733.485213997483,6554.084872001113,280.875
1784915180,50,,Aggregated,2.600000,0.000000,9100,10000,10000,11000,11000,12000,15000,15000,15000,15000,15000,58,0,5200,6133.276836293151,341.6640010000265,14604.926282001543,2532.2758620689656
1784915181,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915181,50,POST,browse/product_list,1.900000,0.000000,9800,10000,10000,11000,11000,12000,12000,12000,12000,12000,12000,39,0,6000,6259.616162384657,1511.238922001212,11884.493992998614,3669.0
1784915181,50,POST,checkout/1_create,0.400000,0.000000,11000,11000,15000,15000,15000,15000,15000,15000,15000,15000,15000,8,0,5100,7277.81118712619,2970.663489002618,14604.926282001543,255.0
1784915181,50,POST,detail/product,0.300000,0.000000,9500,9500,12000,12000,12000,12000,12000,12000,12000,12000,12000,5,0,9500,8462.444597399735,2420.4353839995747,11587.022012998204,799.2
1784915181,50,POST,search/products,0.700000,0.000000,5400,5400,5600,5600,6600,6600,6600,6600,6600,6600,6600,8,0,4700,4667.788629249571,2733.485213997483,6554.084872001113,280.875
1784915181,50,,Aggregated,3.300000,0.000000,9300,10000,10000,11000,11000,12000,15000,15000,15000,15000,15000,61,0,5400,6267.929768065681,341.6640010000265,14604.926282001543,2540.1475409836066
1784915183,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915183,50,POST,browse/product_list,2.000000,0.000000,9800,10000,10000,11000,11000,12000,12000,12000,12000,12000,12000,40,0,6000,6330.27002557501,1511.238922001212,11884.493992998614,3669.0
1784915183,50,POST,checkout/1_create,0.300000,0.000000,11000,11000,15000,15000,15000,15000,15000,15000,15000,15000,15000,8,0,5100,7277.81118712619,2970.663489002618,14604.926282001543,255.0
1784915183,50,POST,detail/product,0.300000,0.000000,9500,9500,12000,12000,12000,12000,12000,12000,12000,12000,12000,5,0,9500,8462.444597399735,2420.4353839995747,11587.022012998204,799.2
1784915183,50,POST,search/products,0.700000,0.000000,5400,5600,5600,6600,6600,6600,6600,6600,6600,6600,6600,8,0,4700,4667.788629249571,2733.485213997483,6554.084872001113,280.875
1784915183,50,,Aggregated,3.300000,0.000000,9500,10000,10000,11000,12000,12000,15000,15000,15000,15000,15000,62,0,5400,6313.378815193633,341.6640010000265,14604.926282001543,2558.3548387096776
1784915184,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915184,50,POST,browse/product_list,1.800000,0.000000,9600,10000,10000,11000,11000,12000,12000,12000,12000,12000,12000,43,0,7200,6469.336437302211,1511.238922001212,11884.493992998614,3669.0
1784915184,50,POST,checkout/1_create,0.400000,0.000000,15000,15000,21000,21000,21000,21000,21000,21000,21000,21000,21000,9,0,7800,8846.897457556528,2970.663489002618,21399.587620999228,255.0
1784915184,50,POST,detail/product,0.300000,0.000000,9500,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,6,0,9500,9289.384565166378,2420.4353839995747,13424.084403999586,882.5
1784915184,50,POST,search/products,0.700000,0.000000,5400,5600,5600,6600,6600,6600,6600,6600,6600,6600,6600,8,0,4700,4667.788629249571,2733.485213997483,6554.084872001113,280.875
1784915184,50,,Aggregated,3.200000,0.000000,9500,10000,11000,11000,12000,15000,21000,21000,21000,21000,21000,67,0,6200,6734.68394549252,341.6640010000265,21399.587620999228,2554.910447761194
1784915185,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915185,50,POST,browse/product_list,1.800000,0.000000,9000,9800,10000,10000,11000,11000,12000,12000,12000,12000,12000,48,0,7200,6635.891725270766,1511.238922001212,11884.493992998614,3669.0
1784915185,50,POST,checkout/1_create,0.300000,0.000000,15000,15000,21000,21000,21000,21000,21000,21000,21000,21000,21000,9,0,7800,8846.897457556528,2970.663489002618,21399.587620999228,255.0
1784915185,50,POST,detail/product,0.400000,0.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,6,0,9500,9289.384565166378,2420.4353839995747,13424.084403999586,882.5
1784915185,50,POST,search/products,0.600000,0.000000,4700,4700,5600,5600,5600,5600,5600,5600,5600,5600,5600,9,0,4700,4468.666440333133,2733.485213997483,6554.084872001113,272.44444444444446
1784915185,50,,Aggregated,3.100000,0.000000,9300,10000,11000,11000,12000,15000,21000,21000,21000,21000,21000,73,0,6600,6773.162318986331,341.6640010000265,21399.587620999228,2599.027397260274
1784915186,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915186,50,POST,browse/product_list,1.800000,0.000000,9000,9800,10000,10000,11000,11000,12000,12000,12000,12000,12000,52,0,7200,6605.9284653268205,1511.238922001212,11884.493992998614,3669.0
1784915186,50,POST,checkout/1_create,0.300000,0.000000,15000,15000,21000,21000,21000,21000,21000,21000,21000,21000,21000,9,0,7800,8846.897457556528,2970.663489002618,21399.587620999228,255.0
1784915186,50,POST,detail/product,0.400000,0.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,6,0,9500,9289.384565166378,2420.4353839995747,13424.084403999586,882.5
1784915186,50,POST,search/products,0.500000,0.000000,3600,4700,4700,5600,5600,5600,5600,5600,5600,5600,5600,10,0,3600,4252.861231600036,2310.6143530021654,6554.084872001113,283.0
1784915186,50,,Aggregated,3.000000,0.000000,9000,10000,10000,11000,12000,13000,21000,21000,21000,21000,21000,78,0,6200,6688.935141320542,341.6640010000265,21399.587620999228,2625.423076923077
1784915187,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
1784915187,50,POST,browse/product_list,2.100000,0.000000,8900,9300,10000,10000,11000,11000,12000,12000,12000,12000,12000,54,0,7200,6638.781562351746,1511.238922001212,11884.493992998614,3669.0
1784915187,50,POST,checkout/1_create,0.400000,0.000000,15000,15000,21000,21000,21000,21000,21000,21000,21000,21000,21000,9,0,7800,8846.897457556528,2970.663489002618,21399.587620999228,255.0
1784915187,50,POST,detail/product,0.500000,0.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,6,0,9500,9289.384565166378,2420.4353839995747,13424.084403999586,882.5
1784915187,50,POST,search/products,0.500000,0.000000,3600,3600,5600,5600,5600,5600,5600,5600,5600,5600,5600,10,0,3600,4252.861231600036,2310.6143530021654,6554.084872001113,283.0
1784915187,50,,Aggregated,3.500000,0.000000,8900,10000,10000,11000,12000,13000,21000,21000,21000,21000,21000,80,0,6600,6709.035814912522,341.6640010000265,21399.587620999228,2651.5125
1784915188,50,POST,_setup/variants,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,341.6640010000265,341.6640010000265,341.6640010000265,341.6640010000265,3575.0
